LIT_099,IHS_DLA_087,Littoral,H-Sawa,Indoor,P3,"Grid Only"
LIT_043,IHS_DLA_060,Littoral,SNAC,Outdoor,P4,"Grid Only"
LIT_139,IHS_DLA_083,Littoral,Camship,Indoor,P4,"Grid Only"
CTR_344,IHS_YND_192,Center,Dragage,Outdoor,P4,"Grid Gen"
CTR_065,IHS_YND_285,Center,Nkolbisson,Indoor,P3,"Grid Only"
CTR_035,IHS_YND_055,Center,Olezoa,Indoor,P4,"Grid Only"
LIT_073,IHS_DLA_032,Littoral,PK-5,Indoor,P4,"Grid Gen"
CTR_375,IHS_YND_087,Center,Camp-Sic-Tsinga,Outdoor,P4,"Grid Only"
CTR_377,IHS_YND_005,Center,Imm-Olympique,Outdoor,P4,"Grid Gen"
CTR_372,IHS_YND_078,Center,An-Marche-Melen,Outdoor,P4,"Grid Only"
CTR_382,IHS_YND_265,Center,Messa-Carriere,Outdoor,P4,"Grid Only"
CTR_373,IHS_YND_007,Center,Montee-Anne-Rouge,Outdoor,P4,"Grid Only"
LIT_342,IHS_DLA_199,Littoral,Logbaba-SONEL,Outdoor,P4,"Grid Only"
CTR_011,IHS_YND_196,Center,PDC,Indoor,P3,"Grid Only"
T0399,IHS_DLA_262,Littoral,Nyalla,Indoor,P2,"Grid Gen"
T0528,IHS_YND_027,Center,"Hopital Central",Outdoor,P4,"Grid Only"
T0536,IHS_YND_210,Center,"Pharmacie Bleue",Outdoor,P2,"Grid Gen"
T0460,IHS_YND_201,Center,"Cite Verte",Outdoor,P4,"Grid Only"
T0288,IHS_YND_001,Center,"Royal Hotel Yde",Indoor,P2,"Grid Gen"
CTR_017,IHS_YND_083,Center,H-Progres,Indoor,P4,"Grid Only"
T0471,IHS_YND_009,Center,"CLE Building",Indoor,P3,"Grid Only"
CTR_197,IHS_YND_125,Center,Charles-Atangana,Indoor,P4,"Grid Only"
T0467,IHS_YND_077,Center,"Obili Carrefour",Outdoor,P3,"Grid Gen"
CTR_199,IHS_YND_050,Center,Satcom,Indoor,P4,"Grid Gen"
T0217,IHS_YND_018,Center,"P&T Building",Indoor,P1,"Grid Only"
LIT_443,IHS_DLA_438,Littoral,"PK8 Essiac",Outdoor,P4,"Grid Gen"
CTR_010,IHS_YND_327,Center,Nsimalen,Indoor,P4,"Grid Only"
CTR_014,IHS_YND_003,Center,Mercure,Indoor,P3,"Grid Only"
EXN_045,IHS_TIE_0043,"Far North",Maroua-CRTV,Indoor,P4,"Grid only"
LIT_398,IHS_DLA_215,Littoral,Makepe-Missoke-Clinique,Outdoor,P4,"Grid Only"
LIT_285,IHS_DLA_233,Littoral,Makepe-Lycee,Outdoor,P4,"Grid Only"
LIT_253,IHS_TIE_0056,Littoral,Logbaba-CAMTEL,Outdoor,P4,"Grid only"
T0064,IHS_BNB_043,Littoral,"International Airport",Indoor,P1,"Grid Only"
T2707,IHS_DLA_086,Littoral,"Hotel Meridien",Outdoor,P4,"Grid Only"
LIT_065,IHS_DLA_036,Littoral,H-Lumiere,Outdoor,P3,"Grid Only"
LIT_008,IHS_DLA_010,Littoral,Hila,Indoor,P4,"Grid Only"
T1710,IHS_DLA_082,Littoral,"Bonanjo la falaise",Outdoor,P4,"Grid Only"
LIT_022,IHS_TIE_0048,Littoral,Bessengue,Indoor,P4,"Grid Only"
CTR_050,IHS_YND_080,Center,Mini-Ferme,Indoor,P4,"Grid Only"
T1296,IHS_LMB_105,"South West","LIMBE CHURCH STREET",Outdoor,P2,"Grid Only"
CTR_015,IHS_YND_115,Center,Labogenie,Indoor,P4,"Grid Only"
T0566,IHS_YND_421,Center,"Bot Makak",Outdoor,P4,"Grid Only"
CTR_088,IHS_YND_221,Center,J-Vespa,Indoor,P4,"Grid Gen"
T0209,IHS_YND_197,Center,"Palais Des Congres",Outdoor,P1,"Grid Only"
"Not Known ",IHS_YND_056,Center,"OCM Warehouse Yaounde",Indoor,P2,"Grid Only"
T0055,IHS_YND_328,Center,Nsimalen,Indoor,P1,"Grid Gen"
CTR_342,IHS_YND_190,Center,Ngousso-II,Outdoor,P4,"Grid Only"
T2083,IHS_DLA_075,Littoral,"New Tchinda Building",Outdoor,P4,"Grid Only"
LIT_093,IHS_TIE_176,Littoral,"Ndogpassi Nodal ",Outdoor,P4,"Grid Gen"
CTR_071,IHS_YND_112,Center,Madison,Indoor,P4,"Grid Only"
CTR_131,IHS_YND_504,Center,"Elig Edzoa ",Outdoor,P5,"Grid Gen"
LIT_345,IHS_DLA_135,Littoral,Deido-Plage,Outdoor,P3,"Grid Gen"
T1568,IHS_YND_084,Center,Briquetterie,Outdoor,P2,"Grid Only"
LIT_336,IHS_DLA_038,Littoral,Bonamikengue,Outdoor,P4,"Grid Only"
LIT_405,IHS_DLA_122,Littoral,Bepanda-Omnisport,Indoor,P4,"Grid Gen"
T0772,IHS_YND_207,Center,"ARMP Building",Indoor,P1,"Grid Only"
CTR_124,IHS_YND_208,Center,ARMP,Indoor,P2,"Grid Only"
LIT_367,IHS_DLA_074,Littoral,Activa-Akwa,Outdoor,P4,"Grid Only"
LIT_171,IHS_MBG_029,Littoral,"Santa Barbara New",Outdoor,P4,"Grid Only"
T0008,IHS_TIE_0089,"South West","LOUM 8",Indoor,P4,"Grid only"
T0194,IHS_NGD_033,Adamawa,WAKWA194,Outdoor,TIS,"Grid Gen"
T0729,IHS_EDA_052,Center,Nyahoo,Outdoor,P4,"Grid Gen"
T1134,IHS_LMB_023,"South West",Wotutu,Outdoor,P4,"Grid Gen"
T0409,IHS_EDA_046,Littoral,"Yo Yo",Outdoor,P4,"Hybrid Gen"
T1009,IHS_NGD_063,Adamawa,Wadjiri,Outdoor,P4,"Gen Only"
T1056,IHS_BMD_055,"North West",Tiben,Outdoor,P4,"Hybrid Gen"
T0805,IHS_NGD_042,Adamawa,Tello,Outdoor,P4,"Gen Only"
T1270,IHS_GAR_051,North,"TCHEBOA ",Outdoor,P4,"Hybrid Gen"
T1311,IHS_YND_438,West,Taete,Outdoor,P4,"Hybrid Gen"
T0879,IHS_MAR_038,"Far North",Salak,Outdoor,P4,"Solar Gen"
NRO_230,IHS_BMD_096,"North West",Sabongari-NRO,Outdoor,P5,"Hybrid Gen"
T0840,IHS_TIE_0168,East,Ouassa-bamvele,Outdoor,P4,"Hybrid Gen"
T1766,IHS_KMB_069,"North West",Ossing,Outdoor,P4,"Hybrid Gen"
T1025,IHS_KMB_047,"North West",Ofrikpabi,Outdoor,P4,"Hybrid Gen"
T1010,IHS_NGD_051,Adamawa,Nyazoro,Outdoor,TIS,"Solar Gen"
SUD_249,IHS_SGM_005,South,Nyazanga,Outdoor,P4,"Hybrid Gen"
T0923,IHS_SGM_016,South,Nyabibete,Outdoor,TIS,"Hybrid Gen"
T0852,IHS_KMB_074,"North West",Numba49,Outdoor,P4,"Grid Hybrid gen"
CTR_355,IHS_EBO_015,South,Ntoumba,Outdoor,P4,"Hybrid Gen"
T1303,IHS_YND_396,Center,Nkolmvack,Outdoor,P4,"Hybrid Gen"
T1902,IHS_SGM_027,South,Nkolmeyos,Outdoor,P4,"Hybrid Gen"
T0832,IHS_FBN_009,West,Njimom,Outdoor,P4,"Hybrid Gen"
T0414,IHS_TIE_0145,"North West","NGUTIMAN YEMEN",Outdoor,TIS,"Hybrid Gen"
T1024,IHS_TIE_0106,"North West","Nguti PTT",Outdoor,P3,"Hybrid Gen"
T1019,IHS_BER_071,Center,Ngoulemakong,Outdoor,P4,"Hybrid Gen"
CTR_278,IHS_YND_466,West,Ngoro,Outdoor,P5,"Hybrid Gen"
T0786,IHS_KMB_027,"South West",Ngongo,Outdoor,P4,"Grid Hybrid gen"
T0930,IHS_NGD_073,Adamawa,Ngawi,Outdoor,P4,"Solar Gen"
T1197,IHS_NGD_038,Adamawa,NGANHA,Outdoor,P4,"Gen Only"
T1299,IHS_YND_448,West,"Mvoundou - Ngoke",Outdoor,P3,"Hybrid Gen"
T1332,IHS_BUA_051,"South West","Muyengue 2",Outdoor,P4,"Hybrid Gen"
T0731,IHS_BUA_052,"South West",Muyengue,Outdoor,P3,"Hybrid Gen"
T0659,IHS_KMB_050,"South West","Mundemba Palmoil",Outdoor,P4,"Hybrid Gen"
T1903,IHS_SGM_028,South,Mokom,Outdoor,P4,"Hybrid Gen"
T0806,IHS_NGD_065,Adamawa,Meidougou,Outdoor,P4,"Grid Gen"
T1256,IHS_NGD_085,Adamawa,Meidjamba,Outdoor,TIS,"Gen Only"
T0720,IHS_DLA_300,Littoral,Mbongo,Outdoor,TIS,"Grid Gen"
T1217,IHS_SGM_023,South,MBOMELA,Outdoor,P4,"Grid Hybrid gen"
T0925,IHS_KMB_055,"North West","MBIO OCM",Outdoor,P4,"Hybrid Gen"
T0891,IHS_NGD_044,Adamawa,MBERE,Outdoor,P4,"Grid Hybrid gen"
T1041,IHS_BMD_048,"North West",MBEKONG1041,Outdoor,P4,"Hybrid Gen"
T0848,IHS_TIE_0169,East,Mbargue,Outdoor,P4,"Hybrid Gen"
T1139,IHS_EDA_034,Littoral,MBambu,Outdoor,P4,"Hybrid Gen"
T0801,IHS_TIE_0172,Adamawa,"Mayo DINGA",Outdoor,TIS,"Hybrid Gen"
T0743,IHS_NGD_098,West,"Mayo Darle",Outdoor,TIS,"Hybrid Gen"
T0926,IHS_KMB_036,"South West",Masore,Outdoor,P4,"Hybrid Gen"
T0579,IHS_YND_366,Center,Mandoumba,Outdoor,P4,"Grid Hybrid gen"
T0875,IHS_KMB_064,"North West","Mamfe town",Outdoor,P3,"Hybrid Gen"
T1904,IHS_BER_085,south,Makamekouma,Outdoor,TIS,"Hybrid Gen"
T1794,IHS_LMB_019,"South West",Mabeta,Outdoor,P4,"Hybrid Gen"
T1145,IHS_BER_054,East,"Lom Pangar",Outdoor,P4,"Hybrid Gen"
T0927,IHS_KMB_041,"South West",Loe,Outdoor,P4,"Hybrid Gen"
T0934,IHS_KMB_040,"South West",Kumbe,Outdoor,P4,"Hybrid Gen"
T0683,IHS_KMB_038,"South West",Konye,Outdoor,P4,"Hybrid Gen"
T1022,IHS_KMB_039,"South West","Kombone Bafaw",Outdoor,P4,"Hybrid Gen"
T1144,IHS_BER_052,East,Kolomine,Outdoor,P4,"Hybrid Gen"
T1008,IHS_NGD_064,Adamawa,KOBA1008,Outdoor,TIS,"Gen Only"
T0590,IHS_BUA_042,"South West",Keme,Outdoor,P4,"Hybrid Gen"
T1944,IHS_KMB_043,"South West",Illoani,Outdoor,P4,"Hybrid Gen"
T0905,IHS_SGM_019,South,Elleng,Outdoor,TIS,"Grid Hybrid gen"
T0886,IHS_MAR_089,"Far North","DOUBLE   (DJAKARAMANI)",Outdoor,TIS,"Gen Only"
T1031,IHS_NGD_052,Adamawa,DOUAYEL,Outdoor,TIS,"Grid Hybrid gen"
T1032,IHS_NGD_059,Adamawa,Doualayel,Outdoor,P4,"Gen Only"
T1059,IHS_YND_434,Center,Donga,Outdoor,TIS,"Hybrid Gen"
T0870,IHS_YND_444,Center,Dong,Outdoor,TIS,"Hybrid Gen"
T0890,IHS_GAR_045,North,Djarako,Outdoor,TIS,"Hybrid Gen"
T1084,IHS_GAR_040,North,DJABI,Outdoor,TIS,"Solar Gen"
T1252,IHS_MAR_084,"Far North",DATCHIEKA,Outdoor,P4,"Gen Only"
T1221,IHS_BUA_040,"South West","CDC DELMONTE Junction",Outdoor,P4,"Hybrid Gen"
T1756,IHS_KMB_026,"South West",Bombanda,Outdoor,P4,"Hybrid Gen"
T0789,IHS_LMB_027,"South West",Bomana,Outdoor,TIS,"Hybrid Gen"
T1012,IHS_NGD_049,Adamawa,Bobodji,Outdoor,P4,"Solar Gen"
T0908-1,IHS_SGM_014,South,Bikoula,Outdoor,TIS,"Hybrid Gen"
T0907,IHS_BER_062,East,Bigoens,Outdoor,TIS,"Gen Only"
T0929,IHS_KMB_046,"South West",Besingi,Outdoor,P4,"Hybrid Gen"
T0656,IHS_KMB_025,"South West",Bekondo,Outdoor,P4,"Hybrid Gen"
T0873,IHS_BMD_054,"North West",Befang,Outdoor,P4,"Hybrid Gen"
T1039,IHS_DCG_030,West,Bamok,Outdoor,P4,"Hybrid Gen"
T1011,IHS_NGD_050,Adamawa,Balissa,Outdoor,P4,"Solar Gen"
T1905,IHS_YND_479,"North West",Bakwele,Outdoor,TIS,"Hybrid Gen"
T1750,IHS_KMB_028,"South West","Bai Panya",Outdoor,P4,"Hybrid Gen"
T1074,IHS_BER_026,East,Badongoue,Outdoor,P4,"Hybrid Gen"
T1023,IHS_KMB_042,"South West",Babensi1,Outdoor,TIS,"Hybrid Gen"
T1026,IHS_KMB_051,"North West",ASHUM,Indoor,P4,"Hybrid Gen"
T0906,IHS_SGM_022,South,Alouma,Outdoor,TIS,"Hybrid Gen"
T1901,IHS_SGM_026,South,"Akom Centre Hill",Outdoor,P4,"Hybrid Gen"
T1042,IHS_BMD_053,"North West",Aguli,Outdoor,P4,"Hybrid Gen"
T0904,IHS_EBO_018,South,Afanandom,Outdoor,P4,"Hybrid Gen"
T0920,IHS_YND_416,Center,"Ngwopi Boga",Outdoor,P4,"Grid Gen"
T1055,IHS_BMD_088,"North West",Mbot,Outdoor,P3,"Grid Hybrid gen"
LIT_314,IHS_EDA_015,Littoral,Edea-Nkakanzock,Outdoor,P4,"Grid Gen"
T0043,IHS_KRI_023,"South West",Campo,Outdoor,P4,"Grid Gen"
CTR_454,IHS_TIE_0028,East,Ouassa,Indoor,P3,"Gen Only"
CTR_290,IHS_TIE_0025,East,Mengué,Indoor,P3,"Gen Only"
CTR_289,IHS_TIE_0024,East,Mbargué,Indoor,P4,"Hybrid Gen"
SUD_800,IHS_TIE_0079,South,Lolodorf-CRTV,Indoor,P5,"Grid only"
T0002,IHS_TIE_0085,Center,"Mbankolo camtel 2",Outdoor,P3,"Grid only"
T2047-1,IHS_TIE_0175,Adamawa,"Kongolo Camtel ",Indoor,P4,"Gen Only"
T0011,IHS_TIE_0092,"South West","NKONGSAMBA CAMTEL 11",Indoor,P4,"Grid Gen"
T2020,IHS_TIE_0128,"South ","Mekin CAMTEL",Outdoor,P4,"Gen Only"
T0004,IHS_TIE_0087,Littoral,"Bepanda Camtel",Indoor,P2,"Grid only"
T0009,IHS_TIE_0090,Center,"Nkomo Camtel",Indoor,P3,"Grid only"
T0001,IHS_TIE_0084,Center,"Yaounde Camtel",Indoor,P3,"Grid only"
T1269,IHS_TIE_0113,South,"EBOLOWA COM 1269",Indoor,P4,"Grid Gen"
T0615,IHS_TIE_0151,Center,"ZAMANGOUE 61",Outdoor,P4,"Grid only"
T0384,IHS_BER_044,East,Gomala,Outdoor,TIS,"Solar Gen"
T0205,IHS_KMB_080,"North West",Ekok,Indoor,P4,"Grid Hybrid gen"
T0552,IHS_EBO_013,South,Nyasanga,Outdoor,TIS,"Solar Grid Gen"
T1235,IHS_YND_383,South,YOP,Outdoor,P4,"Solar Gen"
TTRX,IHS_TIE_0173,North,"Yett Camtel",Indoor,P3,"Solar only"
CTR_311,IHS_YND_453,Center,Song-bong,Outdoor,P4,"Solar Only"
T1320,IHS_BER_012,South,SANBI,Outdoor,P4,"Solar Gen"
T0922,IHS_YND_349,Center,Nkongtock,Outdoor,P4,"Solar Only"
T0780,IHS_BER_079,East,"Nkamona Hill",Outdoor,P4,"Solar Gen"
T1264,IHS_YND_401,Center,NDOKOA,Outdoor,P4,"Solar Only"
T1020,IHS_BER_056,East,Mombal,Outdoor,P4,"Solar Gen"
NRO_246,IHS_BMD_089,"North West",Mbot,Outdoor,P5,"Solar Only"
T1063,IHS_NGD_089,Adamawa,Mbantimbang,Outdoor,TIS,"Solar Only"
T1253,IHS_NGD_093,Adamawa,MBAMTI,Outdoor,P4,"Solar Only"
ADM_060,IHS_NGD_046,Adamawa,Martap,Outdoor,P4,"Solar Gen"
T1094,IHS_NGD_068,Adamawa,GORO,Outdoor,P4,"Solar Gen"
T0015,IHS_TIE_0094,West,"Gah Camtel",Indoor,P4,"Solar only"
T0415,IHS_TIE_0146,"Far North","Fotokol Camtel",Outdoor,P4,"Solar only"
T0366,IHS_GAR_080,North,Dompta,Outdoor,P4,"Solar Only"
ADM_021,IHS_NGD_077,Adamawa,Dir,Outdoor,P5,"Gen Only"
T1254,IHS_NGD_097,Adamawa,"BON MARCHE",Outdoor,P4,"Solar Gen"
EXN_034,IHS_KSR_015,"Far North",Zigague,Indoor,P2,"Solar Gen"
T1231,IHS_BER_059,East,Yola,Outdoor,P4,"Solar Gen"
T0722,IHS_DLA_306,Littoral,Yingui,Outdoor,P4,"Solar Gen"
NRO_219,IHS_BMD_057,"North West",Widikum,Outdoor,P3,"Solar Gen"
T0206,IHS_GAR_061,North,"Wani Banda",Indoor,TIS,"Solar Gen"
T0811,IHS_NGD_086,Adamawa,Wada,Outdoor,P4,"Solar Gen"
T1081,IHS_NGD_040,Adamawa,Tourningal,Outdoor,P4,"Solar Gen"
EST_035,IHS_TIE_0037,East,"Tête d'Eléphant",Indoor,P2,"Solar Gen"
ADM_016,IHS_NGD_032,Adamawa,Tchabal,Indoor,P2,"Solar Gen"
EXN_052,IHS_MAR_060,"Far North",Soulede,Outdoor,P4,"Solar Gen"
LIT_012,IHS_DLA_298,Littoral,Sikoum,Indoor,P2,"Solar Gen"
T1028,IHS_GAR_036,North,SANGUERE1028,Outdoor,TIS,"Solar Gen"
NRD_028,IHS_GAR_049,North,Ribao,Indoor,P2,"Solar Gen"
NRD_011-1,IHS_GAR_065,North,Poli,Indoor,P4,"Solar Gen"
ADM_038,IHS_TIE_0008,Adamawa,Pang-Camtel,Outdoor,P3,"Gen Only"
T0327,IHS_NGD_100,West,Pangari,Indoor,P4,"Solar Gen"
ADM_114,IHS_TIE_0009,Adamawa,Pangar,Indoor,P5,"Solar Gen"
T0775,IHS_TIE_0164,Adamawa,"Pang Camtel",Outdoor,TIS,"Solar Gen"
T0239,IHS_YND_395,Center,Ondondo,Indoor,P4,"Solar Gen"
T0734,IHS_BMD_208,"North West","Nwa OCM ",Outdoor,P4,"Solar Gen"
NRO_012,IHS_BMD_097,"North West",Nwa,Indoor,P5,"Solar Gen"
NRO_245,IHS_BMD_084,"North West",Ntumbaw,Outdoor,P4,"Solar Gen"
NRO_238,IHS_BMD_090,"North West",Nkor,Outdoor,P4,"Solar Gen"
T1069,IHS_YND_455,East,Nkombong,Outdoor,P4,"Solar Gen"
CTR_060,IHS_YND_348,Center,Nkenglikok,Indoor,P3,"Solar Gen"
T0150,IHS_YND_347,Center,"Nkeng likok",Outdoor,P4,"Solar Gen"
LIT_231,IHS_EDA_030,Littoral,Nkak,Outdoor,P4,"Solar Gen"
T0092,IHS_EDA_033,Littoral,"Ngwei II",Outdoor,P4,"Solar Gen"
LIT_108,IHS_EDA_032,Littoral,Ngwei,Indoor,P3,"Solar Gen"
T1062,IHS_YND_475,Center,Ngoum,Outdoor,P4,"Solar Gen"
T0490,IHS_BER_075,East,Ngola,Outdoor,P4,"Solar Gen"
ADM_037,IHS_NGD_072,Adamawa,Ngaoui,Outdoor,P5,"Solar Gen"
EST_054,IHS_BER_046,East,Ndokayo,Indoor,P2,"Solar Gen"
T0248,IHS_BER_045,East,Ndokayo,Indoor,TIS,"Solar Gen"
T0385,IHS_BER_060,East,Ndelele,Outdoor,P4,"Solar Gen"
T1044,IHS_YND_457,East,Ndandouck,Outdoor,P4,"Solar Gen"
EXN_042,IHS_MAR_066,"Far North",Mozogo,Outdoor,P4,"Solar Gen"
EXN_038,IHS_MAR_053,"Far North",Moulvouday,Outdoor,P2,"Solar Gen"
T2011,IHS_MAR_215,"Far North",MOSKOTA,Outdoor,P4,"Gen Only"
EST_015,IHS_BER_082,East,Moloundou,Indoor,P5,"Solar Gen"
EXN_024,IHS_MAR_081,"Far North",Mogode,Outdoor,P4,"Solar Gen"
LIT_306,IHS_DLA_293,Littoral,Missole-Entree,Outdoor,P4,"Solar Gen"
T0168,IHS_DLA_297,Littoral,"Missole II PK 35",Outdoor,P4,"Solar Gen"
NRO_237,IHS_BMD_095,"North West",Misaje,Outdoor,P5,"Solar Gen"
T0315,IHS_SGM_025,South,Mintom,Outdoor,P4,"Solar Gen"
EST_012,IHS_BER_073,East,Mindourou,Indoor,P4,"Solar Gen"
T0899,IHS_KMB_065,"North West","Mile29 Mamfe",Outdoor,P4,"Solar Gen"
CTR_145,IHS_EBO_014,South,Meyo-Centre,Indoor,P3,"Solar Gen"
EST_046,IHS_BER_072,East,Messamena,Outdoor,P4,"Solar Gen"
ADM_042,IHS_NGD_082,Adamawa,Mbong,Indoor,P2,"Solar Gen"
EST_105,IHS_TIE_0036,Adamawa,Mbitom,Indoor,P3,"Solar Gen"
T1234,IHS_YND_456,Center,MBIMBIM,Outdoor,P4,"Solar Gen"
EST_053,IHS_BER_030,East,Mbele-Mbeke,Indoor,P2,"Solar Gen"
T0201,IHS_BER_029,East,"Mbele Mbeke",Indoor,TIS,"Solar Gen"
T0670,IHS_GAR_073,North,"Mbe Water Tank",Outdoor,P4,"Solar Gen"
ADM_055,IHS_NGD_090,Adamawa,Mbantinbang-FH,Outdoor,P2,"Solar Gen"
EST_011,IHS_BER_055,East,Mbang,Indoor,P4,"Solar Gen"
T0610,IHS_BER_083,south,Mballam,Outdoor,P4,"Hybrid Gen"
ADM_043,IHS_NGD_088,Adamawa,Mayo-Tolere-I,Indoor,P5,"Solar Gen"
T0328,IHS_NGD_087,Adamawa,Mayo-Tolere,Indoor,TIS,"Solar Gen"
OST_093,IHS_NGD_099,West,Mayo-Djinga-FH,Indoor,P2,"Solar Gen"
OST_057,IHS_FBN_024,West,Massangam,Outdoor,P4,"Solar Grid Gen"
T0721,IHS_DLA_307,Littoral,Manoka,Outdoor,P4,"Solar Gen"
CTR_066,IHS_YND_367,Center,Mandoumba,Indoor,P4,"Solar Grid Gen"
NRD_036,IHS_GAR_074,North,Mandingring,Indoor,P5,"Solar Gen"
EXN_035,IHS_KSR_008,"Far North",Maltam,Indoor,P2,"Solar Gen"
ADM_015,IHS_TIE_0007,Adamawa,Makor,Outdoor,P2,"Solar Gen"
EXN_020,IHS_KSR_018,"Far North",Makary,Indoor,P5,"Solar Gen"
T1037,IHS_KSR_017,"Far North",Makari,Outdoor,TIS,"Solar Gen"
T1007,IHS_NGD_074,Adamawa,MAAKOLA,Outdoor,P4,"Solar Gen"
SUD_024,IHS_KRI_026,South,Lolodorf,Outdoor,P5,"Solar Gen"
ADM_051,IHS_NGD_066,Adamawa,Lokoti,Outdoor,P4,"Solar Gen"
EXN_051,IHS_KSR_011,"Far North",Logone-Birni,Outdoor,P5,"Solar Gen"
T1014,IHS_NGD_037,Adamawa,LIKOK1014,Outdoor,TIS,"Solar Gen"
T1013,IHS_NGD_043,Adamawa,Lewa,Outdoor,TIS,"Solar Gen"
T0846,IHS_BER_024,East,"Letta Rock",Outdoor,P4,"Solar Gen"
T1080,IHS_NGD_034,Adamawa,Laore,Outdoor,P4,"Solar Gen"
SUD_015,IHS_EBO_025,South,Kye-Ossi,Indoor,P5,"Solar Gen"
T0277,IHS_EBO_024,South,"Kye Ossi",Outdoor,TIS,"Solar Gen"
T0684,IHS_TIE_0154,"South West","Kurume Camtel",Outdoor,TIS,"Solar Gen"
T0885,IHS_GAR_060,North,"Kong Kong",Outdoor,TIS,"Solar Gen"
T2890,IHS_KSR_105,"Far North",KOFIA,Outdoor,P4,"Gen Only"
EST_045,IHS_BER_053,East,Kette,Outdoor,P4,"Solar Gen"
EST_016,IHS_BER_058,East,Kenzou,Indoor,P5,"Solar Gen"
T0387,IHS_BER_057,East,Kentzou,Outdoor,TIS,"Solar Gen"
EXN_050,IHS_MAR_063,"Far North",Kay-Kay,Outdoor,P5,"Solar Gen"
ADM_041,IHS_NGD_075,Adamawa,Kanje-I,Indoor,P5,"Solar Gen"
T0156,IHS_NGD_067,Adamawa,Kaladi,Outdoor,TIS,"Solar Gen"
T2125,IHS_GAR_120,North,HOME,Outdoor,P4,"Solar Gen"
EXN_047,IHS_MAR_058,"Far North",Hina,Outdoor,P4,"Solar Gen"
T0894,IHS_GAR_056,North,GUIDJIBA894,Outdoor,TIS,"Solar Gen"
EXN_049,IHS_MAR_064,"Far North",Gueme,Outdoor,P4,"Solar Gen"
EST_023,IHS_TIE_0035,East,Goyoum,Indoor,P2,"Solar Gen"
NRD_031,IHS_GAR_055,North,Gouna,Indoor,P2,"Solar Gen"
T0204,IHS_GAR_054,North,Gouna,Outdoor,TIS,"Solar Gen"
EXN_021,IHS_KSR_009,"Far North",Goulfey,Indoor,P5,"Solar Gen"
EXN_048,IHS_MAR_087,"Far North",Gobo,Indoor,P4,"Solar Gen"
EST_048,IHS_BER_061,East,Gari-Gombo,Outdoor,P5,"Solar Gen"
T1021,IHS_BER_042,East,"Garga Sarali",Outdoor,P4,"Solar Gen"
T1030,IHS_GAR_070,North,GAMBA,Outdoor,P4,"Solar Gen"
ADM_024,IHS_NGD_060,Adamawa,Galim-Tignere,Outdoor,P4,"Hybrid Gen"
EST_055,IHS_BER_066,East,Gado-Badzere,Indoor,P2,"Solar Gen"
T0200,IHS_BER_065,East,"Gado Badzere",Indoor,TIS,"Solar Gen"
EXN_013,IHS_KSR_016,"Far North",Fotokol,Outdoor,P5,"Solar Gen"
NRD_005,IHS_GAR_050,North,Figuil,Indoor,P3,"Grid Gen"
T0329,IHS_NGD_081,Adamawa,Febadi,Indoor,TIS,"Solar Gen"
SUO_016,IHS_KMB_076,"North West",Eyumojock,Indoor,P3,"Solar Gen"
LIT_229,IHS_EDA_014,Littoral,Edea-Entree,Outdoor,P4,"Solar Gen"
CTR_003,IHS_EDA_029,Littoral,Ebombe,Indoor,P2,"Solar Gen"
T1255,IHS_FBN_010,West,DOUMOUFE,Outdoor,P4,"Solar Gen"
T0114,IHS_NGD_069,Adamawa,Dobiri,Indoor,TIS,"Solar Gen"
ADM_022,IHS_NGD_058,Adamawa,Djohong,Outdoor,P5,"Solar Gen"
T1220,IHS_BER_035,East,Djira,Outdoor,P4,"Solar Gen"
T1079,IHS_NGD_045,Adamawa,Djerkoka,Outdoor,P4,"Solar Gen"
T0803,IHS_NGD_078,Adamawa,Dir,Outdoor,TIS,"Solar Gen"
CTR_277,IHS_YND_468,West,Deuk,Outdoor,P4,"Solar Gen"
NRD_024,IHS_GAR_044,North,Dembo,Outdoor,P3,"Solar Gen"
T1408,IHS_GAR_115,North,DEMBO,Outdoor,TIS,"Gen only"
T1029,IHS_GAR_075,Adamawa,DEENA,Outdoor,P4,"Solar Gen"
EXN_075,IHS_MAR_083,"Far North",Datcheka,Outdoor,P4,"Solar Gen"
T0889,IHS_KSR_020,"Far North",Darrack,Outdoor,P4,"Solar Gen"
T0804,IHS_NGD_076,Adamawa,Danfili,Outdoor,P4,"Solar Gen"
EXN_807,IHS_KSR_013,"Far North",Dabanga,Indoor,P3,"Solar Gen"
LIT_133,IHS_KRI_015,"South West",Colline-du-loup,Indoor,P2,"Solar Gen"
NRD_055,IHS_GAR_077,North,Chamber-Wangai,Outdoor,P4,"Solar Gen"
EST_056,IHS_BER_017,East,Brigaya,Indoor,P2,"Solar Gen"
T0212,IHS_BER_016,East,Brigaya,Indoor,TIS,"Solar Gen"
T0309,IHS_YND_400,West,Botatango,Indoor,P3,"Solar Gen"
T0383,IHS_BER_043,East,Borongoue,Outdoor,TIS,"Solar Gen"
T0567,IHS_DLA_299,Littoral,Bonepoupa,Outdoor,P4,"Solar Gen"
T0730,IHS_KMB_044,"South West","Boa CDC",Outdoor,P4,"Solar Gen"
EXN_041,IHS_KSR_019,"Far North",Blangoua,Outdoor,P5,"Solar Gen"
T0728,IHS_KRI_025,South,Bipindi,Outdoor,P4,"Solar Gen"
NRD_021,IHS_GAR_041,North,Bibemi,Outdoor,P4,"Solar Gen"
